DOI,Country Code,Institutions
10.1103/PhysRevB.105.085424,CN,"Beijing Acad Quantum Informat Sci,Tsinghua Univ,Frontier Sci Ctr Quantum Informat,Beijing Computat Sci Res Ctr,Huazhong Univ Sci & Technol"
10.1103/PhysRevA.98.042337,AR,"Ctr Atom Bariloche,Inst Balseiro"
10.1063/1.4976809,US,Northrop Grumman Syst Corp
10.1209/0295-5075/90/40006,US,Colorado Sch Mines
10.1063/1.5124967,"FR,DE,IT,RU,ES,GB","Karlsruhe Inst Technol,Univ Zaragoza,Ist Nazl Fis Nucl,Natl Univ Sci & Technol MISIS,Forschungszentrum Julich"
10.1016/j.physb.2010.04.075,CN,Dalian Univ Technol
10.1364/OE.22.024497,"CA,US","Univ Calgary,NIST,CALTECH"
10.1007/s10909-019-02265-9,"DE,IT,ES,US","Ist Nazl Fis Nucl,Forschungszentrum Julich,Karlsruhe Inst Technol,Univ Milano Bicocca,Sapienza Univ Roma,Univ Zaragoza,Fdn ARAID,Univ South Carolina"
10.1103/PhysRevLett.122.247401,"CA,FR,US","Univ PSL,Montana State Univ,Univ Calgary"
10.1103/PhysRevApplied.12.054015,US,"Rigetti Comp,Microsoft Res"
10.1088/0253-6102/55/5/24,CN,Fuzhou Univ
10.1063/1.4918775,US,"Lab Phys Sci,Univ Maryland,Tulane Univ"
10.1007/s10762-024-00966-1,"FI,DE","Phys Tech Bundesanstalt,VTT Tech Res Ctr Finland Ltd"
10.1038/s41467-022-34851-z,"CA,US","Univ Calif Berkeley,Lawrence Berkeley Natl Lab,Keysight Technol Canada"
10.1103/PhysRevLett.129.233601,"FR,DE",Tech Univ Berlin
10.1038/s41567-024-02529-6,CN,"Zhejiang Univ,Tsinghua Univ,Nankai Univ,Hefei Natl Lab,Shanghai Qi Zhi Inst"
10.1109/TASC.2023.3241270,"JP,GB","Natl Inst Informat & Commun Technol,Tohoku Univ,Nagoya Univ,Natl Inst Adv Ind Sci & Technol"
10.1103/PhysRevA.101.033801,SE,Chalmers Univ Technol
10.1038/s41467-024-49648-5,"SG,US","CALTECH,ASTAR,MIT,Natl Univ Singapore"
10.1103/PRXQuantum.2.030341,US,"Boston Univ,ResearchPULSE LLC,MIT"
10.1063/1.4976962,US,IBM T J Watson Res Ctr
10.1103/PhysRevApplied.12.064017,FR,Univ Grenoble Alpes
10.1038/s41928-021-00680-z,"CN,FI","Aalto Univ,Huazhong Univ Sci & Technol,IQM,Finland Ltd,Nankai Univ"
10.1109/TASC.2022.3145782,"IT,KR","Univ Salerno,Ist Nazl Fis Nucl,CNR SPIN Salerno Sect,Univ Sannio,Univ Milano Bicocca,Univ Salento,INRiM Ist Nazl Ric Metrol,Politecn Torino,Univ Trento,Fdn Bruno Kessler,CNR IFN,CNR INO,Inst Basic Sci IBS,Korea Adv Inst Sci & Technol KAIST,Univ Roma Tre"
10.1002/prop.201700080,"EG,US","Al Azhar Univ,Univ Sci & Technol,Appl Sci Univ,Texas A&M Univ"
10.1088/0957-4484/21/27/274015,"CA,DE,US","Goethe Univ Frankfurt,Univ Munich,Univ Waterloo,Univ Calif Santa Barbara"
10.1364/JOSAB.35.002509,US,Johns Hopkins Univ
10.1063/5.0050672,"BR,CA,US","Univ Sherbrooke,Microsoft Quantum,Univ British Columbia,Columbia Univ,Univ Fed Goias"
10.1103/PhysRevA.94.052308,"RU,US","CUNY,CUNY Grad Sch & Univ Ctr,Russian Acad Sci,Natl Res Univ"
10.1088/1402-4896/ab0f47,"CN,US","Texas A&M Univ,Tongji Univ"
10.1142/S0217979214500817,CN,Anhui Univ
10.1088/0256-307X/27/7/070305,CN,"Hefei Normal Univ,S China Normal Univ"
10.1103/PhysRevA.86.052306,"JP,US,GB","Loughborough Univ Technol,RIKEN,Univ Michigan"
10.1007/s11128-015-1222-7,CN,Fuzhou Univ
10.1103/PhysRevB.81.104524,CH,Univ Basel
10.1021/acsphotonics.8b00954,ES,"Univ Zaragoza,Fdn ARAID"
10.1103/PhysRevApplied.5.024002,"CA,DE,US","Syracuse Univ,Univ Waterloo,Univ Saarland,CALTECH,Northwestern Univ"
10.1103/PhysRevB.108.195308,US,"Purdue Univ,Oak Ridge Natl Lab,Ctr Nanophase Mat Sci,Univ Notre Dame"
10.1088/0256-307X/27/1/010301,CN,Xuchang Univ
10.1088/1612-202X/aad465,CN,"Army Engn Univ,Beijing Computat Sci Res Ctr,Shanghai Key Lab High Temp Superconductors,Soochow Univ"
10.1088/0031-8949/2012/T151/014048,IT,"Univ Catania,CNR IMM MATIS"
10.1016/j.carbon.2022.03.003,US,North Carolina State Univ
10.1109/LCA.2023.3325852,US,Yale Univ
10.1140/epjc/s10052-017-5371-y,CN,"Chinese Acad Sci,Lanzhou Univ,Univ Chinese Acad Sci"
10.1103/PhysRevA.81.040303,"DE,IT,JP,US,GB","Univ London Imperial Coll Sci Technol & Med,RIKEN,Univ Ulm,European Ctr Theoret Studies Nucl Phys & Related,Univ Michigan"
10.1002/adma.202202034,"FR,NL,US","Delft Univ Technol,Univ Calif Santa Barbara,Eindhoven Univ Technol,Netherlands Org Appl Sci Res TNO"
10.1103/PRXQuantum.5.040307,"CZ,US","Palacky Univ,Yale Quantum Inst,Yale Univ,Google Quantum AI"
10.1134/S1063776121040233,RU,"Natl Res Univ,Natl Res Nucl Univ MEPhI,Natl Res Ctr,PL Kapitza Inst Phys Problems"
10.1103/PhysRevLett.126.230502,CA,"Quantum Benchmark Inc,Univ Waterloo,MaRS Ctr"
10.1103/PhysRevApplied.3.024002,DK,Aarhus Univ
10.1103/PhysRevLett.105.260501,US,Williams Coll
10.1088/1674-1056/23/2/020311,CN,"Harbin Inst Technol,Nanchang Univ,Harbin Normal Univ"
10.1103/PhysRevLett.112.200501,"ES,CH","Univ Basque Country,ETH,Basque Fdn Sci"
10.1088/0256-307X/27/7/070304,"CN,PK","Harbin Inst Technol,Harbin Normal Univ,COMSATS Inst Informat Technol"
10.1021/acsphotonics.9b01779,"CN,GR,RU","Westlake Univ,Westlake Inst Adv Study,Vladimir State Univ,Russian Acad Sci,St Petersburg State Univ,FORTH,ITMO Univ"
10.1038/s41598-023-39052-2,CN,"Univ Sci & Technol China,Chinese Acad Sci,Gusu Lab Mat"
10.1088/0953-2048/26/8/084003,"DE,RU","Moscow Steel & Alloys Inst,Ruhr Univ Bochum"
10.1088/0256-307X/27/2/020302,"CN,SG","S China Normal Univ,Foshan Univ,Natl Univ Singapore"
10.1103/PhysRevA.99.062323,US,Oak Ridge Natl Lab
10.1103/PhysRevA.90.012324,US,Johns Hopkins Univ
10.1103/PhysRevLett.115.127002,NL,"Delft Univ Technol,Leiden Univ,Eindhoven Univ Technol"
10.1038/s41586-021-03576-2,US,"Google Quantum AI,Univ Massachusetts,Univ Chicago,Univ Calif Riverside,Univ Calif Santa Barbara"
10.1038/s41467-023-44281-0,"CA,US","Los Alamos Natl Lab,D Wave Syst"
10.1209/0295-5075/89/48005,CN,Univ Sci & Technol China
10.1364/JOSAB.29.001203,CN,"NE Normal Univ,Yanbian Univ"
10.1038/s41467-022-33335-4,"US,GB","Phasecraft Ltd,Univ Bristol,Google Quantum AI"
10.1038/s41535-019-0187-7,"CN,US","Oak Ridge Natl Lab,Univ Virginia,Cent Michigan Univ,US DOE,Chinese Acad Sci,Duke Univ"
10.1103/PhysRevA.108.023707,"IL,RU","Ioffe Inst,Weizmann Inst Sci"
10.1088/1367-2630/aa723a,"AR,JP,ES","Comis Nacl Energia Atom,Consejo Nacl Invest Cient & Tecn CONICET,Univ Seville,RIKEN,Tohoku Univ"
10.1063/5.0170187,US,"Univ Tennessee,NIST"
10.1038/s41567-023-02135-y,CH,"Swiss Fed Inst Technol Lausanne EPFL,Ecole Polytech Fed Lausanne"
10.1103/PhysRevA.82.022101,"CN,TW,US","Tsinghua Univ,Tsinghua Natl Lab Informat Sci & Technol,Natl Cheng Kung Univ,Washington Univ"
10.1103/PhysRevA.93.023838,SE,Chalmers Univ Technol
10.1088/1612-2011/13/12/125202,CN,"Jiangxi Univ Sci & Technol,China Acad Engn Phys,Gannan Normal Univ"
10.1088/0256-307X/28/6/060307,"CN,PK","Harbin Inst Technol,COMSATS Inst Informat Technol"
10.1088/0953-2048/23/4/045032,"DE,RU","Phys Tech Bundesanstalt,ISSP"
10.3938/jkps.69.349,KR,GIST
10.1088/0031-8949/90/7/074028,AR,Natl Univ La Plata
10.1016/j.physleta.2012.08.022,CN,Natl Univ Def Technol
10.1007/s00339-012-6981-8,"JP,SA,GB","King Fahd Univ Petr & Minerals,RIKEN,NEC Green Innovat Res Labs,Univ Lancaster"
10.1209/0295-5075/93/64002,FI,Aalto Univ
10.1088/1402-4896/aa8079,AR,"Univ La Plata,Consejo Nacl Invest Cient & Tecn"
10.1103/PhysRevA.95.042342,CN,"Tsinghua Univ,Univ Sci & Technol China,Shandong Acad Informat & Commun Technol"
10.1103/PhysRevB.92.020509,JP,"RIKEN,Univ Tokyo,Tokyo Univ Sci"
10.1007/s12555-016-0069-8,CN,Jiangxi Normal Univ
10.1103/PhysRevLett.116.240503,"BE,FR,US","Univ Calif Berkeley,Princeton Univ,Ecole Normale Super,Katholieke Univ Leuven,CUNY"
10.1103/PhysRevLett.110.107001,US,"Univ Calif Santa Barbara,Univ Calif Riverside"
10.1103/PhysRevB.85.140503,FR,"CEA Saclay,Univ Paris Diderot,Univ Paris 11"
10.1103/PhysRevLett.111.073602,ES,"Univ Zaragoza,Univ Complutense,CSIC,Fdn ARAID"
10.1016/j.chaos.2023.114371,"EG,SA","Imam Mohammad Ibn Saud Islamic Univ IMSIU,Taif Univ,Sohag Univ"
10.3390/sym15030732,"EG,IT,RO,SA","Imam Mohammad Ibn Saud Islamic Univ IMSIU,Abdus Salam Int Ctr Theoret Phys,Princess Nourah Bint Abdulrahman Univ,Transilvania Univ Brasov,Taif Univ,Sohag Univ"
10.1016/j.physleta.2019.02.045,"IR,IT","Shahrekord Univ,Abdus Salaam Int Ctr Theoret Phys,Scuola Normale Super Pisa,CNR"
10.1140/epjp/s13360-022-02561-6,"AU,IN","Macquarie Univ,Bhabha Atom Res Ctr,Homi Bhabha Natl Inst,UM DAE Ctr Excellence Basic Sci"
10.1002/qute.201800065,"CN,ES","Shanghai Univ,Univ Basque Country UPV EHU,Basque Fdn Sci"
10.1007/s11128-011-0336-9,CN,"NE Normal Univ,Yanbian Univ"
10.1103/PhysRevB.93.094432,IT,"Univ Parma,Univ Pavia"
10.1103/PhysRevA.103.022409,CH,"Ecole Polytech Fed Lausanne EPFL,Miraex"
10.1103/PhysRevB.98.144514,"DE,IT,GB","Queens Univ Belfast,Univ Catania,Friedrich Alexander Univ Erlangen Nurnberg,Univ Stuttgart,CNR,Ist Nazl Fis Nucl"
10.1063/1.3597156,US,"Natl Inst Stand & Technol,Univ Colorado,CALTECH"
10.1088/1674-1056/26/9/090301,CN,Yanbian Univ
10.1007/s10909-014-1175-8,FI,Aalto Univ
10.1109/TASC.2014.2318294,"CA,US","D Wave Syst Inc,Northrop Grumman Corp"
10.1007/s11433-018-9175-2,"CN,IN","Univ Sci & Technol China,Indian Inst Sci Educ & Res Kolkata"
10.1103/PhysRevB.97.064506,"BE,FR,DE,IN,US","Tata Inst Fundamental Res,Tech Univ Berlin,Tulane Univ,Sorbonne Univ,Katholieke Univ Leuven"
10.1103/PhysRevApplied.8.064008,"KR,ES,US","CSIC,Raytheon BBN Technol,Sungkyunkwan Univ"
10.1088/0953-2048/29/4/044001,"NL,US","IBM TJ Watson Res Ctr,Delft Univ Technol"
10.1103/PhysRevLett.120.033602,AT,"Austrian Acad Sci,Univ Innsbruck"
10.1103/PhysRevA.101.010101,DK,Aarhus Univ
10.1007/s11128-018-2056-x,CN,"Fuzhou Univ,Harbin Inst Technol"
10.1103/PhysRevLett.114.070502,"DE,ES","Univ Basque Country,Univ Ulm,Basque Fdn Sci"
10.7567/1347-4065/ab45ac,FR,CEA Saclay
10.1103/PhysRevC.109.L061001,US,"Univ Tennessee,Oak Ridge Natl Lab"
10.1109/JSSC.2022.3198663,KR,Pohang Univ Sci & Technol
10.1088/0953-4075/44/7/075503,"IT,JP","CNR,Univ Palermo,Waseda Univ"
10.1103/PhysRevX.7.011021,CA,McGill Univ
10.1063/1.3663539,JP,"RIKEN Adv Sci Inst,NEC Green Innovat Res Labs,Natl Inst Informat & Commun Technol NICT"
10.1063/5.0053378,"IT,ES","Univ Parma,UdR Parma,Univ Zaragoza,CSIC"
10.1103/PhysRevLett.119.053203,CA,"Univ Quebec,Univ Waterloo"
10.1088/1367-2630/aac932,"IL,CH","Technion Israel Inst Technol,Hebrew Univ Jerusalem,Swiss Fed Inst Technol,Weizmann Inst Sci"
10.3390/universe6090149,ES,CSIC
10.1103/PhysRevA.93.062331,"BE,FR,DE,US","Tech Univ Berlin,Princeton Univ,Ecole Normale Super,Katholieke Univ Leuven"
10.1088/1367-2630/17/11/113029,"FR,ES,CH","Univ Geneva,Univ Grenoble Alpes,INAC SPSMS,Univ Autonoma Barcelona,ICFO Inst Ciencies Foton"
10.1140/epjb/e2010-00056-y,"EG,SA,GB","Univ Bahrain,Sohag Univ,King Saud Univ,British Univ,Univ Loughborough"
10.1109/TASC.2023.3255182,"JP,GB",Yokohama Natl Univ
10.1007/s11128-012-0476-6,CN,"Zhejiang Univ,N China Elect Power Univ"
10.1103/PhysRevApplied.14.034010,SE,"Chalmers Univ Technol,Jeppesen"
10.1063/5.0147500,CA,Univ Victoria
10.1088/0957-4484/26/40/405201,CA,Univ Waterloo
10.1103/PhysRevLett.115.240501,US,"Univ Calif Berkeley,Yale Univ"
10.1103/PhysRevE.100.032107,"BR,DK,IE,TR","Univ Fed Fluminense,Bahcesehir Univ,Trinity Coll Dublin,Aarhus Univ"
10.1103/PhysRevA.94.062106,GB,UCL
10.1103/PhysRevB.107.214515,"DE,ES","Univ Autonoma Madrid,Heinrich Heine Univ"
10.1103/PhysRevB.92.201402,GB,Univ Southampton
10.1063/1.4747723,"AU,JP,RU","Keio Univ,Russian Acad Sci,Australian Natl Univ"
10.1103/PhysRevA.82.034306,CN,"Natl Univ Def Technol,Hunan Normal Univ,Chinese Acad Sci"
10.1103/PhysRevLett.124.190504,DE,Tech Univ Darmstadt
10.3389/fphy.2021.773128,"JP,US,GB","Tokyo Univ Sci,Univ Notre Dame,Natl Inst Adv Ind Sci & Technol,Loughborough Univ"
10.1103/PhysRevLett.127.020602,"CN,JP","Univ Sci & Technol China,Shanghai Res Ctr Quantum Sci,Chinese Acad Sci,Univ Chinese Acad Sci,RIKEN,Songshan Lake Mat Lab"
10.1088/2058-9565/abd5c9,US,Univ Georgia
10.1103/PhysRevLett.108.040502,"CA,CH,US","ETH,Raytheon BBN Technol,Univ Sherbrooke"
10.1088/0953-2048/27/1/014001,"CA,DE","Univ Saarland,Univ Waterloo"
10.1007/s11467-021-1128-z,CN,Shandong Univ
10.35848/1347-4065/ac1693,TW,Natl Yang Ming Chiao Tung Univ
10.1126/science.aao1401,"GR,SG,US","Google Inc,Univ Calif Santa Barbara,Natl Univ Singapore,Tech Univ Crete"
10.1103/PhysRevA.94.012107,JP,"Univ Tokyo,RIKEN"
10.1063/1.3304168,US,"Natl Inst Stand & Technol,Univ Colorado"
10.1103/PhysRevLett.129.203604,US,Dartmouth Coll
10.1103/PhysRevApplied.15.064074,DE,"Rhein Westfal TH Aachen,Forschungszentrum Julich,Julich Aachen Res Alliance JARA"
10.1103/PhysRevB.81.012506,"DE,SK,UA","Inst Photon Technol,B Verkin Inst Low Temp Phys & Engn,Comenius Univ,Kharkov Natl Univ"
10.1103/PhysRevB.101.054508,US,"Virginia Tech,NIST"
10.1103/PhysRevLett.111.130405,US,Univ Maryland
10.1103/PhysRevA.95.043814,"DE,NL","Rhein Westfal TH Aachen,Univ Amsterdam"
10.1016/j.chaos.2020.110466,"EG,SA","Taif Univ,Imam Mohammad Ibn Saud Islamic Univ IMSIU,Princess Nourah Bint Abdulrahman Univ,Sohag Univ"
10.1103/PhysRevA.83.022309,CN,"Tsinghua Univ,Natl Univ Def Technol"
10.1103/PhysRevLett.115.077002,"CN,US","Fudan Univ,Univ Calif Irvine"
10.1103/PhysRevB.92.020515,FR,"Univ Grenoble Alpes,CNRS"
10.1103/PhysRevA.100.012307,US,"CALTECH,Univ Wisconsin"
10.1038/s41565-022-01223-z,"IN,JP","Tata Inst Fundamental Res,Natl Inst Mat Sci"
10.1038/s41586-020-2490-7,"CA,ES","Univ Toronto,Canadian Inst Adv Res,ICFO Inst Ciencies Foton"
10.1103/PhysRevLett.123.100501,CN,"Southern Univ Sci & Technol,South China Normal Univ,City Univ Hong Kong,Shenzhen Key Lab Quantum Sci & Engn,Huawei Technol"
10.1038/s41534-020-0261-9,"AT,FR","Univ Innsbruck,Austrian Acad Sci,Univ Grenoble Alpes"
10.1088/1367-2630/12/9/093036,CA,Univ Waterloo
10.1103/PhysRevLett.128.207001,"CN,FR,JP,SE,GB","Univ Tokyo,RIKEN,Univ Paris Diderot,Peking Univ,Lund Univ,Southern Univ Sci & Technol,Beijing Acad Quantum Informat Sci,PRESTO"
10.1103/PhysRevA.97.032306,US,IBM Thomas J Watson Res Ctr
10.1103/PhysRevLett.132.193601,"CN,JP,US","Xi An Jiao Tong Univ,Waseda Univ,Theoret Quantum Phys Lab,Ctr Quantum Comp,Univ Michigan"
10.1063/1.4984142,US,Yale Univ
10.1103/PRXQuantum.3.030307,US,"Lawrence Livermore Natl Lab,Univ Wisconsin Madison"
10.1088/2058-9565/aa8330,"FI,IT","Aalto Univ,Scuola Normale Super Pisa,Ist NanoSci CNR,Abdus Salaam Int Ctr Theoret Phys"
10.1126/science.aaf2941,"FR,US","Yale Univ,INRIA Paris Rocquencourt"
10.1103/PhysRevLett.105.140503,"DK,JP,US,GB","Univ Oxford,Univ Aarhus,Yale Univ,Keio Univ"
10.1103/PhysRevB.103.155148,"CN,US,GB","ShanghaiTech Univ,CAS Shanghai Sci Res Ctr,Chinese Acad Sci,Univ Chinese Acad Sci,Huazhong Univ Sci & Technol,Univ Sci & Technol China,Lawrence Berkeley Natl Lab,Tsinghua Univ,Univ Oxford"
10.1103/PhysRevB.98.020403,"CN,US","Fudan Univ,Univ Calif Irvine"
10.1088/1361-6668/ac2a6d,"DE,NL,RU","Karlsruhe Inst Technol,Delft Univ Technol,Natl Univ Sci & Technol MISIS,Russian Quantum Ctr"
10.1126/science.aat4625,US,"Univ Wisconsin,Syracuse Univ,Univ Maryland,Raytheon BBN Technol,IBM TJ Watson Res Ctr"
10.1103/PhysRevA.90.022307,US,"Univ Calif Santa Barbara,Univ Georgia"
10.1103/PhysRevLett.108.257001,ES,CSIC
10.1103/PhysRevB.109.075126,"FR,DE,IT,GB","Tech Univ Berlin,Univ Parma,INFN,Imperial Coll London,Helmholtz Zentrum Dresden Rossendorf"
10.1103/PhysRevLett.129.220501,"CA,US","MIT,Harvard Univ,Univ Toronto,Vector Inst Artificial Intelligence,Canadian Inst Adv Res"
10.1038/NPHYS3169,FI,Aalto Univ Sch Sci
10.1103/PhysRevB.91.014201,"FR,US","Univ Paris 06,Rutgers State Univ"
10.1103/PhysRevA.96.042339,US,"NIST,Univ Colorado,Virginia Tech"
10.1088/1361-6668/aaab20,"CN,US","Chinese Acad Sci,Univ Kansas,Univ Chinese Acad Sci,Nanjing Univ,Collaborat Innovat Ctr Quantum Matter,Univ Sci & Technol China"
10.1103/PRXQuantum.1.020317,"CA,US","CALTECH,Fermilab Natl Accelerator Lab,AT&T Foundry,Univ Calgary,Harvard Univ"
10.1038/NPHYS3461,"DK,US","Univ Copenhagen,Harvard Univ"
10.1063/5.0146814,"DK,NL","Delft Univ Technol,Univ Copenhagen,Danish Fundamental Metrol"
10.1103/PRXQuantum.3.030311,"DK,NL,SI,ES,US,GB","Delft Univ Technol,Jozef Stefan Inst,Univ Ljubljana,CSIC,Univ Copenhagen,Univ Illinois,Leiden Univ"
10.1126/science.abn7293,"AT,US","CALTECH,Google Quantum AI,Harvard Soc Fellows,Black Hole Initiat,Univ Calif Berkeley,Simons Inst Theory Comp,Microsoft Res AI,Johannes Kepler Univ Linz,AWS Ctr Quantum Comp"
10.1063/5.0220296,CN,"Shanghai Univ,Chinese Acad Sci,Univ Chinese Acad Sci"
10.1126/science.1244324,"CA,CH","ETH,Univ Sherbrooke,Univ Calgary"
10.1103/PRXQuantum.1.020315,"AT,NZ","IST Austria,Univ Otago,Dodd Walls Ctr Photon & Quantum Technol"
10.7566/JPSJ.83.104003,IN,Poornaprajna Inst Sci Res
10.1103/PhysRevLett.129.240502,"JP,US","Univ Chicago,Keio Univ,Argonne Natl Lab"
10.1007/s10909-014-1170-0,FI,"Aalto Univ,VTT Tech Res Ctr Finland"
10.1088/0031-8949/2013/T153/014042,DE,Tech Univ Munich
10.1103/PhysRevE.88.032146,US,Univ So Calif
10.1063/5.0014361,"AU,US","Univ Sydney,Purdue Univ,Microsoft Quantum"
10.1103/PhysRevB.89.014503,CA,"D Wave Syst Inc,Simon Fraser Univ,Univ Victoria"
10.1103/PhysRevX.6.041043,US,Univ Chicago
10.1103/PhysRevLett.112.180405,ES,CSIC
10.1007/s10773-014-2103-z,CN,"Jiangxi Normal Univ,Key Lab Photoelect & Telecommun Jiangxi Prov"
10.1103/PhysRevA.86.022327,CN,"Hunan Normal Univ,Chinese Acad Sci"
10.21468/SciPostPhys.6.5.055,"DE,IL,GB","Rudolf Peierls Ctr Theoret Phys,Tel Aviv Univ,Inst Theoret Phys"
10.1103/PRXQuantum.5.020340,"AR,ES","Univ Autonoma Madrid,Consejo Nacl Invest Cient & Tecn"
10.1063/1.4993937,US,"NIST,Univ Colorado"
10.1016/j.cryogenics.2022.103538,GB,Oxford Instruments NanoSci
10.1103/PhysRevB.101.184430,"CN,NZ,ES,SE","Dodd Walls Ctr Photon & Quantum Technol,Univ Otago,Beijing Inst Technol,Lund Univ,Barcelona Inst Technol"
10.1103/PhysRevA.103.032204,DE,"Ludwig Maximilians Univ Munchen,Max Planck Inst Quantum Opt"
10.1126/science.adi7877,"AU,SI,US","Google Res,Cornell Univ,Princeton Univ,Stanford Univ,Univ Connecticut,Univ Massachusetts,Auburn Univ,Univ Technol Sydney,Univ Calif Riverside,Columbia Univ,Univ Ljubljana"
10.1103/PhysRevB.96.085121,"IL,GB","Univ Surrey,Ben Gurion Univ Negev"
10.1109/TASC.2022.3230373,US,MIT
10.1021/acs.jpclett.1c03865,CN,Chinese Univ Hong Kong
10.1016/j.carbon.2021.04.097,"JP,GB","Waseda Univ,Natl Inst Mat Sci"
10.1021/acsami.2c08706,US,MIT
10.1364/OL.43.005126,CN,"Hangzhou Normal Univ,Univ Sci & Technol China"
10.1103/PhysRevA.90.023837,GB,"Univ Loughborough,Univ Leeds"
10.1103/PRXQuantum.2.040313,"CA,US","Univ Waterloo,Northrop Grumman Corp,MIT,Univ Southern Calif,Lawrence Livermore Natl Lab,McMaster Univ,1QB Informat Technol 1QBit"
10.1063/5.0020019,"CN,US","Yale Univ,Univ Sci & Technol China"
10.1063/1.4952772,US,"NIST,Univ Colorado"
10.1103/PhysRevB.83.092504,IT,"CNR,Adv Technol Biomagnet Srl"
10.1103/PhysRevB.81.184501,ES,"CSIC,Univ Pais Vasco Euskal Herriko Unibertsitatea,Basque Fdn Sci"
10.1063/1.4919224,SE,Chalmers
10.1063/1.5000973,US,"Harvard Univ,Univ Colorado,NIST"
10.1088/1367-2630/13/9/095008,US,"Yale Univ,Northwestern Univ"
10.1038/ncomms15601,"DE,IN","Tech Univ Kaiserslautern,Grad Sch Mat Sci Mainz,Jawaharlal Nehru Univ"
10.1002/andp.201400100,"DE,IT","Tech Univ Munich,Univ Camerino,Ist Nazl Fis Nucl"
10.1103/PhysRevB.97.214208,US,Tulane Univ
10.1038/s41598-017-00770-z,"FR,ES","Univ Basque Country UPV EHU,Univ Paris Diderot,IKERBASQUE,CSIC"
10.1103/PhysRevA.88.023849,"FR,US","Yale Univ,INRIA Paris Rocquencourt"
10.3390/e26050429,"FI,GB","Aalto Univ,Univ Helsinki"
10.1103/PRXQuantum.5.020302,"CN,SG","Chinese Acad Sci,Natl Univ Singapore,Univ Chinese Acad Sci,Hefei Natl Lab,Tsinghua Univ"
10.1103/PhysRevX.6.021044,US,"Princeton Univ,Northwestern Univ,HRL Labs LLC,IBM Corp"
10.1103/PhysRevLett.133.240403,US,"Princeton Univ,Univ Massachusetts,Stanford Univ"
10.1103/PhysRevA.100.012305,"PK,US","CUNY,Pakistan Acad Sci,IBM TJ Watson Res Ctr"
10.1103/PhysRevA.97.032320,"CL,CN,ES","Univ Santiago Chile USACH,Univ Basque Country,Ctr Dev Nanosci & Nanotechnol 9170124,Basque Fdn Sci,Shanghai Univ"
10.1007/s11128-017-1758-9,CN,"Fuzhou Univ,Jiangxi Vocat Coll Ind & Engn,Harbin Inst Technol"
10.1103/PhysRevApplied.22.054074,"CH,US","Arizona State Univ,IBM Res Europe Zurich"
10.1140/epjqt/s40507-024-00284-4,ES,"Eviden Iberia,Univ Complutense Madrid"
10.1088/1674-1056/acf5d0,CN,"Chinese Acad Sci,CAS Ctr Excellence Superconducting Elect,Univ Chinese Acad Sci,ShanghaiTech Univ"
10.1103/PhysRevLett.110.077002,AU,"RMIT Univ,CSIRO Mat Sci & Engn"
10.1103/PhysRevX.7.031037,US,Yale Univ
10.1103/PhysRevX.6.031007,"US,GB","Univ Calif Santa Barbara,Google Inc,Harvard Univ,Lawrence Berkeley Natl Lab,Tufts Univ,UCL"
10.1088/2058-9565/ab18dd,"DE,NL","Rhein Westfal TH Aachen,JARA,Delft Univ Technol,Forschungszentrum Julich"
10.1126/science.adh9932,"AU,CH,US","Google Res,Univ Geneva,Univ Massachusetts,Auburn Univ,Univ Technol Sydney,Univ Calif Riverside,Columbia Univ,Princeton Univ"
10.1103/PhysRevA.86.032106,CH,Swiss Fed Inst Technol
10.1116/6.0002886,CN,"Gusu Lab Mat,Chinese Acad Sci"
10.1109/TASC.2023.3243197,"IT,US","Univ Napoli Federico II,CNR SPIN,Univ Roma La Sapienza,ISC CNR,Yale Univ,SEEQC EU,Consiglio Nazl Ric ISASI,Univ Naples Federico II,CNR INFM Coherentia,Int Sch Adv Studies SISSA"
10.1007/s10946-016-9593-5,RU,Russian Acad Sci
10.1016/j.rinp.2022.105639,"EG,IT,SA,US","Princess Nourah Bint Abdulrahman Univ,Imam Mohammad Ibn Saud Islamic Univ IMSIU,Abdus Salam Int Ctr Theoret Phys,Taif Univ,Sohag Univ,Univ Sharjah,Abu Dhabi Univ,Texas A&M Univ"
10.1103/PhysRevA.98.023819,CN,"Fujian Jiangxia Univ,Fujian Normal Univ,Fujian Prov Collaborat Innovat Ctr Optoelect Semi,Fujian Polytech Informat Technol"
10.1103/PhysRevA.96.032328,US,"CUNY,CUNY Grad Sch & Univ Ctr"
10.1088/0953-4075/46/22/224024,ES,CSIC
10.1103/PhysRevLett.111.065901,US,"Univ Colorado,Lab Phys Sci,Univ Maryland"
10.1063/5.0158083,CN,"Chinese Acad Sci,Univ Chinese Acad Sci,ShanghaiTech Univ"
10.1038/s41377-022-01013-1,CN,"Chinese Acad Sci,Univ Chinese Acad Sci,Beijing Univ Posts & Telecommun,Univ Shanghai Sci & Technol,Peng Cheng Lab"
10.1063/1.5006888,US,MIT
10.1038/s41524-021-00622-5,IL,"Technion Israel Inst Technol,Nancy & Stephen Grand Technion Energy Program"
10.1126/sciadv.abh3686,"CN,DE,US","Peking Univ,Collaborat Innovat Ctr Quantum Matter,Max Planck Inst Struct & Dynam Matter,Univ Chinese Acad Sci,Beijing Acad Quantum Informat Sci,IBM Res Almaden"
10.1103/PhysRevLett.129.030501,CN,"Univ Sci & Technol China,Shanghai Res Ctr Quantum Sci"
